air_tax,body_style,body_style_id,body_style_key,brake_desc,car_id,engine_desc,fuel_highway,fuel_town,general_desc,green_tax,msrp,new_car_trim_id,pdi,price,specs_dimension_desc,suspension_desc,trim,trim_id
100,SUV,9,suv,"<b>Type :</b> Dual-diagonal, split-circuit, power-assisted braking system with Electronic Brake Distribution (EBD)<br/><b>ABS :</b> 4-wheel, 4-channel, 4-sensor<br/><b>Front, mm (in.) :</b> 300 (11.8) vented discs<br/><b>Rear, mm (in.) :</b> 302 (11.9) discs",23,"<b>Type :</b> 3.5L, V6, aluminum block and head<br/><b>Valve Train :</b> DOHC, 4 valves per cylinder, Dual Continuously Variable Valve Timing (CVVT)<br/><b>Horsepower :</b> 276 hp @ 6,300 rpm<br/><b>Torque :</b> 248 lb.-ft. @ 5,000 rpm<br/><b>Drivetype :</b> Front wheel drive (FWD); available all-wheel drive (AWD)<br/><b>Compression ratio :</b> 10.6:1<br/><b>Intake :</b> Variable Intake System (VIS), Electronic Throttle Control (ETC)<br/><b>Transmission :</b> 6-speed Steptronic gated automatic",7.7,10.3,,,,54,,39645,,"<b>Front suspension :</b> MacPherson strut with coil spring<br/><b>Rear suspension :</b> Multi-Link<br/><b>Steering :</b> Power-assist, rack-and-pinion",EX-V6 Luxe,14
100,SUV,9,suv,"<b>Type :</b> Dual-diagonal, split-circuit, power-assisted braking system with Electronic Brake Distribution (EBD)<br/><b>ABS :</b> 4-wheel, 4-channel, 4-sensor<br/><b>Front, mm (in.) :</b> 300 (11.8) vented discs<br/><b>Rear, mm (in.) :</b> 302 (11.9) discs",23,"<b>Type :</b> 3.5L, V6, aluminum block and head<br/><b>Valve Train :</b> DOHC, 4 valves per cylinder, Dual Continuously Variable Valve Timing (CVVT)<br/><b>Horsepower :</b> 276 hp @ 6,300 rpm<br/><b>Torque :</b> 248 lb.-ft. @ 5,000 rpm<br/><b>Drivetype :</b> Front wheel drive (FWD); available all-wheel drive (AWD)<br/><b>Compression ratio :</b> 10.6:1<br/><b>Intake :</b> Variable Intake System (VIS), Electronic Throttle Control (ETC)<br/><b>Transmission :</b> 6-speed Steptronic gated automatic",7.7,10.3,,,,55,,30745,,"<b>Front suspension :</b> MacPherson strut with coil spring<br/><b>Rear suspension :</b> Multi-Link<br/><b>Steering :</b> Power-assist, rack-and-pinion",LX-V6,15
100,SUV,9,suv,"<b>Type :</b> Dual-diagonal, split-circuit, power-assisted braking system with Electronic Brake Distribution (EBD)<br/><b>ABS :</b> 4-wheel, 4-channel, 4-sensor<br/><b>Front, mm (in.) :</b> 300 (11.8) vented discs<br/><b>Rear, mm (in.) :</b> 302 (11.9) discs",23,"<b>Type :</b> 2.4L, I4, aluminum block and head<br/><b>Valve Train :</b> DOHC, 4 valves per cylinder, Dual Continuously Variable Valve Timing (CVVT)<br/><b>Horsepower :</b> 175 hp @ 6,000 rpm<br/><b>Torque :</b> 169 lb.-ft. @ 3,750 rpm<br/><b>Drivetype :</b> Front wheel drive (FWD); available all-wheel drive (AWD)<br/><b>Compression ratio :</b> 10.5:1<br/><b>Intake :</b> Variable Intake System (VIS), Electronic Throttle Control (ETC)<br/><b>Transmission :</b> 6-speed manual<br/><b>Available :</b> 6-speed Steptronic gated automatic",6.9,9.7,,,,56,,25645,,"<b>Front suspension :</b> MacPherson strut with coil spring<br/><b>Rear suspension :</b> Multi-Link<br/><b>Steering :</b> Power-assist, rack-and-pinion",LX BM/BA,16
100,SUV,9,suv,"<b>Type :</b> Dual-diagonal, split-circuit, power-assisted braking system with Electronic Brake Distribution (EBD)<br/><b>ABS :</b> 4-wheel, 4-channel, 4-sensor<br/><b>Front, mm (in.) :</b> 300 (11.8) vented discs<br/><b>Rear, mm (in.) :</b> 302 (11.9) discs",23,"<b>Type :</b> 3.5L, V6, aluminum block and head<br/><b>Valve Train :</b> DOHC, 4 valves per cylinder, Dual Continuously Variable Valve Timing (CVVT)<br/><b>Horsepower :</b> 276 hp @ 6,300 rpm<br/><b>Torque :</b> 248 lb.-ft. @ 5,000 rpm<br/><b>Drivetype :</b> Front wheel drive (FWD); available all-wheel drive (AWD)<br/><b>Compression ratio :</b> 10.6:1<br/><b>Intake :</b> Variable Intake System (VIS), Electronic Throttle Control (ETC)<br/><b>Transmission :</b> 6-speed Steptronic gated automatic",7.7,10.3,,,,57,,33445,,"<b>Front suspension :</b> MacPherson strut with coil spring<br/><b>Rear suspension :</b> Multi-Link<br/><b>Steering :</b> Power-assist, rack-and-pinion",EX-V6,17
100,Minivan,5,minivan,"<b>Type :</b> 4-wheel disc, electronic brake distribution (EBD) :</b> <br/><b>ABS :</b> 4-sensor, 4-channel :</b> <br/><b>Front, mm (in.) :</b> 297.2 (11.7) vented disc :</b> <br/><b>Rear, mm (in.) :</b> 302.3 (11.9) solid disc :</b>",24,"<b>Type :</b> 3.8L,V6, aluminum heads and aluminum block<br/><b>Valve Train :</b> 24-valve, DOHC, Continuously Variable Valve Timing (CVVT)<br/><b>Horsepower :</b> 244 hp @ 6,000 rpm<br/><b>Torque :</b> 253 lb.ft. @ 3,500 rpm<br/><b>Intake :</b> Variable Intake System (VIS), Electronic Throttle Control (ETC)<br/><b>Compression ratio :</b> 10.4:1<br/><b>Transmission :</b> 5-speed Steptronic automatic with electronically controlled overdrive",8.5,12.6,,,,58,,34945,,"<b>Front suspension :</b> MacPherson strut, coil springs, anti-roll bar :</b> <br/><b>Rear suspension :</b> Multi-link with struts, coil springs :</b> <br/><b>Steering :</b> Rack-and-pinion, power-assisted :</b>",EX,1
100,Minivan,5,minivan,"<b>Type :</b> 4-wheel disc, electronic brake distribution (EBD) :</b> <br/><b>ABS :</b> 4-sensor, 4-channel :</b> <br/><b>Front, mm (in.) :</b> 297.2 (11.7) vented disc :</b> <br/><b>Rear, mm (in.) :</b> 302.3 (11.9) solid disc :</b>",24,"<b>Type :</b> 3.8L,V6, aluminum heads and aluminum block<br/><b>Valve Train :</b> 24-valve, DOHC, Continuously Variable Valve Timing (CVVT)<br/><b>Horsepower :</b> 244 hp @ 6,000 rpm<br/><b>Torque :</b> 253 lb.ft. @ 3,500 rpm<br/><b>Intake :</b> Variable Intake System (VIS), Electronic Throttle Control (ETC)<br/><b>Compression ratio :</b> 10.4:1<br/><b>Transmission :</b> 5-speed Steptronic automatic with electronically controlled overdrive",8.5,12.6,,,,59,,40845,,"<b>Front suspension :</b> MacPherson strut, coil springs, anti-roll bar :</b> <br/><b>Rear suspension :</b> Multi-link with struts, coil springs :</b> <br/><b>Steering :</b> Rack-and-pinion, power-assisted :</b>",EX Luxe,13
100,Minivan,5,minivan,"<b>Type :</b> 4-wheel disc, electronic brake distribution (EBD) :</b> <br/><b>ABS :</b> 4-sensor, 4-channel :</b> <br/><b>Front, mm (in.) :</b> 297.2 (11.7) vented disc :</b> <br/><b>Rear, mm (in.) :</b> 302.3 (11.9) solid disc :</b>",24,"<b>Type :</b> 3.8L,V6, aluminum heads and aluminum block<br/><b>Valve Train :</b> 24-valve, DOHC, Continuously Variable Valve Timing (CVVT)<br/><b>Horsepower :</b> 244 hp @ 6,000 rpm<br/><b>Torque :</b> 253 lb.ft. @ 3,500 rpm<br/><b>Intake :</b> Variable Intake System (VIS), Electronic Throttle Control (ETC)<br/><b>Compression ratio :</b> 10.4:1<br/><b>Transmission :</b> 5-speed Steptronic automatic with electronically controlled overdrive",8.5,12.6,,,,60,,28695,,"<b>Front suspension :</b> MacPherson strut, coil springs, anti-roll bar :</b> <br/><b>Rear suspension :</b> Multi-link with struts, coil springs :</b> <br/><b>Steering :</b> Rack-and-pinion, power-assisted :</b>",LX,24
100,Minivan,5,minivan,"<b>Type :</b> 4-wheel disc, electronic brake distribution (EBD) :</b> <br/><b>ABS :</b> 4-sensor, 4-channel :</b> <br/><b>Front, mm (in.) :</b> 297.2 (11.7) vented disc :</b> <br/><b>Rear, mm (in.) :</b> 302.3 (11.9) solid disc :</b>",24,"<b>Type :</b> 3.8L,V6, aluminum heads and aluminum block<br/><b>Valve Train :</b> 24-valve, DOHC, Continuously Variable Valve Timing (CVVT)<br/><b>Horsepower :</b> 244 hp @ 6,000 rpm<br/><b>Torque :</b> 253 lb.ft. @ 3,500 rpm<br/><b>Intake :</b> Variable Intake System (VIS), Electronic Throttle Control (ETC)<br/><b>Compression ratio :</b> 10.4:1<br/><b>Transmission :</b> 5-speed Steptronic automatic with electronically controlled overdrive",8.5,12.6,,,,61,,30695,,"<b>Front suspension :</b> MacPherson strut, coil springs, anti-roll bar :</b> <br/><b>Rear suspension :</b> Multi-link with struts, coil springs :</b> <br/><b>Steering :</b> Rack-and-pinion, power-assisted :</b>",LX Commodité,31
100,Minivan,5,minivan,"<b>Type :</b> 4-wheel disc, electronic brake distribution (EBD) :</b> <br/><b>ABS :</b> 4-sensor, 4-channel :</b> <br/><b>Front, mm (in.) :</b> 297.2 (11.7) vented disc :</b> <br/><b>Rear, mm (in.) :</b> 302.3 (11.9) solid disc :</b>",24,"<b>Type :</b> 3.8L,V6, aluminum heads and aluminum block<br/><b>Valve Train :</b> 24-valve, DOHC, Continuously Variable Valve Timing (CVVT)<br/><b>Horsepower :</b> 244 hp @ 6,000 rpm<br/><b>Torque :</b> 253 lb.ft. @ 3,500 rpm<br/><b>Intake :</b> Variable Intake System (VIS), Electronic Throttle Control (ETC)<br/><b>Compression ratio :</b> 10.4:1<br/><b>Transmission :</b> 5-speed Steptronic automatic with electronically controlled overdrive",8.5,12.6,,,,62,,37245,,"<b>Front suspension :</b> MacPherson strut, coil springs, anti-roll bar :</b> <br/><b>Rear suspension :</b> Multi-link with struts, coil springs :</b> <br/><b>Steering :</b> Rack-and-pinion, power-assisted :</b>",EX ÉLEC.,32
100,SUV,9,suv,,25,,7.0,9.0,,,,63,,25208,,,S TA,33
100,SUV,9,suv,,25,,7.8,9.6,,,,64,,35408,,,SL TI,34
100,SUV,9,suv,,25,,7.0,9.0,,,,65,,28108,,,SV TA,35
100,SUV,9,suv,,25,,7.8,9.6,,,,66,,30108,,,SV TI,36
100,SUV,9,suv,,25,,7.8,9.6,,,,67,,28008,,,S TI,37
100,SUV,9,suv,,26,,11.4,17.3,"IT’S A WHOLE NEW WAY TO MOVE.   

Looking for some major-league adventure. Armada has you covered. Stretch out in style with second row captain’s chairs or go huge with bench seating and room for 7. Leave no toy behind with a 317 HP V8 and a 9 000-lb. (4 082 kg) towing capacity. And keep the good times rolling with a 9.3 GB Music Box that makes it easy to leave your CDs at home. It’s a whole new way to move through the world. And you’re invited.
",,,68,,57488,,,Armada Platine 7 Places,38
100,SUV,9,suv,,26,,11.4,17.3,"IT’S A WHOLE NEW WAY TO MOVE. 
  
Looking for some major-league adventure. Armada has you covered. Stretch out in style with second row captain’s chairs or go huge with bench seating and room for 8. Leave no toy behind with a 317 HP V8 and a 9 000-lb. (4 082 kg) towing capacity. And keep the good times rolling with a 9.3 GB Music Box that makes it easy to leave your CDs at home. It’s a whole new way to move through the world. And you’re invited.
",,,69,,60688,,,Armada Platine 8 Places,39
100,Coupe,2,coupe,"<b>Front Brake Type :</b> 16"" Ventilated Disc<br/><b>Front Brake Diameter (mm/in) :</b> 294 mm / 11.6 in.<br/><b>Rear Brake Type :</b> 14"" Solid Disc<br/><b>Rear Brake Diameter (mm/in) :</b> 262 mm / 10.3 in<br/><b>Anti-lock Braking System :</b> 4-sensor 4-channel with EBD<br/><b>Swept Area - front (sq. in) :</b> 229.7 sq. in.<br/><b>Swept Area - rear (sq. in) :</b> 152.0 sq. in.<br/><b>Total Swept Area (sq. in) :</b> 381.7 sq. in.",27,"<b>Engine Type :</b> 2.4L MIVEC<br/><b>Engine Code :</b> 4G69<br/><b>Valve Train :</b> SOHC 16 valve<br/><b>Displacement (cc/cu in.) :</b> 2378 cc / 145.1 cu. in.<br/><b>Bore x Stroke (mm/in.) :</b> 87.0 x 100.0 mm / 3.43 x 3.94 in.<br/><b>Compression ratio :</b> 9.5 : 1<br/><b>Horsepower @ RPM :</b> 162 hp @ 6,000 rpm<br/><b>Torque @ RPM (lbs-ft.) :</b> 162 lb.-ft. @ 4,000 rpm<br/><b>Engine Block :</b> Cast Iron<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 6,500 rpm<br/><b>Fuel System :</b> MPI<br/><b>Recommended Fuel :</b> Unleaded (Regular)<br/><b>Radiator Core Size :</b> 747x350x16 mm<br/><b>Engine Oil Type :</b> 5W-20<br/><b>Engine Oil Capacity (L/qt.) :</b> 3.0-4.0 L / 3.2-4.2 qt.",7.3,10.6,"Athletic Performance

The aggressively sculpted style of the Eclipse Coupe is pedestal worthy. But from the moment you slip behind the wheel, the powerful rush of the engine combined with the ultra-smooth precision handling, leaves no doubt this muscular vehicle is best exercised on pavement.

Whether you hit the highway or cruise the city, the Eclipse delivers the power you crave for your next adventure. 

Choose between two strong engines: the spirited GS 2.4-litre 4-cylinder engine or the explosive power of the GT’s 3.8-litre V6 engine. 

Thanks to its rigid frame and low mount multi-link rear suspension, the Eclipse delivers thrilling handling that keeps the rubber on the road.
",,,70,,26098,,<b>Front :</b> MacPherson strut<br/><b>Front Stabilizer Bar Diameter (mm) :</b> 22 mm<br/><b>Rear :</b> Low mount multi link<br/><b>Rear Stabilizer Bar Diameter (mm) :</b> 20 mm,GS,40
100,Coupe,2,coupe,"<b>Front Brake Type :</b> 16"" Ventilated Disc<br/><b>Front Brake Diameter (mm/in) :</b> 294 mm / 11.6 in.<br/><b>Rear Brake Type :</b> 15"" Ventilated Disc<br/><b>Rear Brake Diameter (mm/in) :</b> 284 mm / 11.2 in<br/><b>Anti-lock Braking System :</b> 4-sensor 4-channel with EBD<br/><b>Swept Area - front (sq. in) :</b> 229.7 sq. in.<br/><b>Swept Area - rear (sq. in) :</b> 162.1 sq. in.<br/><b>Total Swept Area (sq. in) :</b> 391.8 sq. in.",27,"<b>Engine Type :</b> 3.8L MIVEC<br/><b>Engine Code :</b> 6G75<br/><b>Valve Train :</b> SOHC 24 valve<br/><b>Displacement (cc/cu in.) :</b> 3828 cc / 233.6 cu. in.<br/><b>Bore x Stroke (mm/in.) :</b> 95.0 x 90.0 mm / 3.74 x 3.54 in.<br/><b>Compression ratio :</b> 10.5 : 1<br/><b>Horsepower @ RPM :</b> 265 hp @ 5,750 rpm<br/><b>Torque @ RPM (lbs-ft.) :</b> 262 lb.-ft. @ 4,500 rpm<br/><b>Engine Block :</b> Cast Iron<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 6,500 rpm<br/><b>Fuel System :</b> MPI<br/><b>Recommended Fuel :</b> Unleaded (Premium)<br/><b>Radiator Core Size :</b> 747x350x16 mm<br/><b>Engine Oil Type :</b> 5W-20<br/><b>Engine Oil Capacity (L/qt.) :</b> 3.0-4.0 L / 3.2-4.2 qt.",8.0,13.1,"Athletic Performance

The aggressively sculpted style of the Eclipse Coupe is pedestal worthy. But from the moment you slip behind the wheel, the powerful rush of the engine combined with the ultra-smooth precision handling, leaves no doubt this muscular vehicle is best exercised on pavement.

Whether you hit the highway or cruise the city, the Eclipse delivers the power you crave for your next adventure. 

Choose between two strong engines: the spirited GS 2.4-litre 4-cylinder engine or the explosive power of the GT’s 3.8-litre V6 engine. 

Thanks to its rigid frame and low mount multi-link rear suspension, the Eclipse delivers thrilling handling that keeps the rubber on the road.
",,,71,,34898,,<b>Front :</b> MacPherson strut<br/><b>Front Stabilizer Bar Diameter (mm) :</b> 22 mm<br/><b>Rear :</b> Low mount multi link<br/><b>Rear Stabilizer Bar Diameter (mm) :</b> 21 mm,GT-P,41
100,Convertible,1,convertible,"<b>Front Brake Type :</b> 16"" Ventilated Disc<br/><b>Front Brake Diameter (mm/in) :</b> 294 mm / 11.6 in.<br/><b>Rear Brake Type :</b> 15"" Ventilated Disc<br/><b>Rear Brake Diameter (mm/in) :</b> 284 mm / 11.2 in.<br/><b>Anti-lock Braking System :</b> 4-sensor 4-channel with EBD<br/><b>Swept Area - front (sq. in) :</b> 229.7 sq. in.<br/><b>Swept Area - rear (sq. in) :</b> 162.1 sq. in.<br/><b>Total Swept Area (sq. in) :</b> 391.8 sq. in.",27,"<b>Engine :</b> 2011 Eclipse Spyder GT-P<br/><b>Engine Type :</b> 3.8L MIVEC<br/><b>Engine Code :</b> 6G75<br/><b>Valve Train :</b> SOHC 24 valve<br/><b>Displacement (cc/cu in.) :</b> 3828 cc / 233.6 cu. in.<br/><b>Bore x Stroke (mm/in.) :</b> 95.0 x 90.0 mm / 3.74 x 3.54 in.<br/><b>Compression ratio :</b> 10.5 : 1<br/><b>Horsepower @ RPM :</b> 265 hp @ 5,750 rpm<br/><b>Torque @ RPM (lb-ft) :</b> 262 lb.-ft. @ 4,500 rpm<br/><b>Engine Block :</b> Cast Iron<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 6,500 rpm<br/><b>Fuel System :</b> MPI<br/><b>Recommended Fuel :</b> Unleaded (Premium)<br/><b>Radiator Core Size (mm) :</b> 747x350x16 mm<br/><b>Engine Oil Type :</b> 5W-20<br/><b>Engine Oil Capacity (L/qt.) :</b> 3.0-4.0 L / 3.2-4.2 qt.",8.1,12.6,"Athletic Performance

The aggressively sculpted style of the Eclipse Coupe is pedestal worthy. But from the moment you slip behind the wheel, the powerful rush of the engine combined with the ultra-smooth precision handling, leaves no doubt this muscular vehicle is best exercised on pavement.

Whether you hit the highway or cruise the city, the Eclipse delivers the power you crave for your next adventure. 

Choose between two strong engines: the spirited GS 2.4-litre 4-cylinder engine or the explosive power of the GT’s 3.8-litre V6 engine. 

Thanks to its rigid frame and low mount multi-link rear suspension, the Eclipse delivers thrilling handling that keeps the rubber on the road.
",,,72,,37598,,<b>Suspension :</b> 2011 Eclipse Spyder GT-P<br/><b>Front :</b> Macpherson strut<br/><b>Front Stabilizer Bar Diameter (mm) :</b> 22 mm<br/><b>Rear :</b> Low mount multi link<br/><b>Rear Stabilizer Bar Diameter (mm) :</b> 21 mm,GT-P Spyder,43
100,Convertible,1,convertible,"<b>Front Brake Type :</b> 16"" Ventilated Disc<br/><b>Front Brake Diameter (mm/in) :</b> 294 mm / 11.6 in.<br/><b>Rear Brake Type :</b> 14"" Solid Disc<br/><b>Rear Brake Diameter (mm/in) :</b> 262 mm / 10.3 in.<br/><b>Anti-lock Braking System :</b> 4-sensor 4-channel with EBD<br/><b>Swept Area - front (sq. in) :</b> 229.7 sq. in.<br/><b>Swept Area - rear (sq. in) :</b> 152.0 sq. in.<br/><b>Total Swept Area (sq. in) :</b> 381.7 sq. in.",27,"<b>Engine Type :</b> 2.4L MIVEC<br/><b>Engine Code :</b> 4G69<br/><b>Valve Train :</b> SOHC 16 valve<br/><b>Displacement (cc/cu in.) :</b> 2378 cc / 145.1 cu. in.<br/><b>Bore x Stroke (mm/in.) :</b> 87.0 x 100.0 mm / 3.43 x 3.94 in.<br/><b>Compression ratio :</b> 9.5 : 1<br/><b>Horsepower @ RPM :</b> 162 hp @ 6,000 rpm<br/><b>Torque @ RPM (lb-ft) :</b> 162 lb.-ft. @ 4,000 rpm<br/><b>Engine Block :</b> Cast Iron<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 6,500 rpm<br/><b>Fuel System :</b> MPI<br/><b>Recommended Fuel :</b> Unleaded (Regular)<br/><b>Radiator Core Size (mm) :</b> 747x350x16 mm<br/><b>Engine Oil Type :</b> 5W-20<br/><b>Engine Oil Capacity (L/qt.) :</b> 3.0-4.0 L / 3.2-4.2 qt.",7.2,10.2,"Athletic Performance

The aggressively sculpted style of the Eclipse Coupe is pedestal worthy. But from the moment you slip behind the wheel, the powerful rush of the engine combined with the ultra-smooth precision handling, leaves no doubt this muscular vehicle is best exercised on pavement.

Whether you hit the highway or cruise the city, the Eclipse delivers the power you crave for your next adventure. 

Choose between two strong engines: the spirited GS 2.4-litre 4-cylinder engine or the explosive power of the GT’s 3.8-litre V6 engine. 

Thanks to its rigid frame and low mount multi-link rear suspension, the Eclipse delivers thrilling handling that keeps the rubber on the road.
",,,73,,32098,,<b>Front :</b> Macpherson strut<br/><b>Front Stabilizer Bar Diameter (mm) :</b> 22 mm<br/><b>Rear :</b> Low mount multi link<br/><b>Rear Stabilizer Bar Diameter (mm) :</b> 20 mm,GS Spyder,206
100,Coupe,2,coupe,,28,,9.5,13.9,,,,74,,101700,,,GT-R,44
100,Sedan,8,sedan,"<b>Front Brake Type :</b> Ventilated Disc<br/><b>Front Brake Diameter (mm/in) :</b> 276 mm / 10.9 in<br/><b>Rear Brake Type :</b> Solid disc<br/><b>Rear Brake Diameter (mm/in) :</b> 262 mm / 10.3 in<br/><b>Anti-Lock Brakes :</b> 4 sensor, 4 channel with EBD<br/><b>Swept Area - front (sq. in) :</b> 211 sq in<br/><b>Swept Area - rear (sq. in) :</b> 140 sq in",29,"<b>Engine Type :</b> 2.0L I4<br/><b>Engine Code :</b> 4B11<br/><b>Valve Train :</b> DOHC, 16-valve, Mitsubishi Innovative Valve-timing Electronic Control system (MIVEC)<br/><b>Displacement :</b> 1,998 cc / 122 cu in.<br/><b>Bore x Stroke :</b> 86 x 86 mm / 3.4 x 3.4 in.<br/><b>Compression Ratio :</b> 10:01<br/><b>Horsepower @ RPM :</b> 152 hp @ 6,000 rpm<br/><b>Torque @ RPM (lb-ft) :</b> 146 lb.-ft. @ 4,250 rpm<br/><b>Engine Block :</b> Aluminum<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 6,500 rpm<br/><b>Fuel System :</b> MPI<br/><b>Emissions :</b> Fed: Tier 2 bin 5<br/><b>Recommended Fuel :</b> Regular Unleaded, 87 octane min.<br/><b>Radiator Core Size (mm) :</b> 700 x 409 x 16 mm<br/><b>Engine Oil Type :</b> 5W-20<br/><b>Engine Oil Capacity (L/qt.) :</b> 4.0 L / 4.2 qt.",6.5,9.0,"Feel Your Pulse Race
The adrenalin rush is inevitable.

From its rally-inspired design, to its rigid unibody construction and sport-tuned suspension, the aggressively styled 2010 Lancer sports sedan is agile enough to hit the highway or head-off the beaten path. 

Standard Active Stability Control means you’re always in charge around curves while Macpherson struts up front, and independent links in back, ensure you’re always headed in the right direction.

Witness the perfect blend of performance and efficiency in the powerfully smooth 152-horsepower 2.0 litre DOHC MIVEC engine. Take it up a notch and experience the exhilarating power of the GTS’ 2.4-litre, 168 horsepower engine. 

With a manual transmission, this powerful engine delivers peak performance in a fuel-efficient package, consuming just 7.3 litres/100km on the highway.

Reinvent the way you drive with the available Sportronic CVT (Continuously Variable Transmission). Want the convenience of an automatic and the control of a manual transmission? It’s your call with the Sportronic CVT. 

Ramp-up your experience with the available Rockford Fosgate performance audio system. With 710 watts of power, this cutting-edge sound system keeps perfect pace with the 2010 Lancer sports sedan.",,,75,,18598,,<b>Front :</b> MacPherson Strut<br/><b>Front Stabilizer Bar Diameter :</b> 20 mm<br/><b>Rear :</b> Multi-link,DE,45
100,Sedan,8,sedan,"<b>Front Brake Type :</b> Ventilated Disc<br/><b>Front Brake Diameter (mm/in) :</b> 276 mm / 10.9 in<br/><b>Rear Brake Type :</b> Solid disc<br/><b>Rear Brake Diameter (mm/in) :</b> 262 mm / 10.3 in<br/><b>Anti-Lock Brakes :</b> 4 sensor, 4 channel with EBD<br/><b>Swept Area - front (sq. in) :</b> 211 sq in<br/><b>Swept Area - rear (sq. in) :</b> 140 sq in",29,"<b>Engine Type :</b> 2.0L I4<br/><b>Engine Code :</b> 4B11<br/><b>Valve Train :</b> DOHC, 16-valve, Mitsubishi Innovative Valve-timing Electronic Control system (MIVEC)<br/><b>Displacement :</b> 1,998 cc / 122 cu in.<br/><b>Bore x Stroke :</b> 86 x 86 mm / 3.4 x 3.4 in.<br/><b>Compression Ratio :</b> 10:01<br/><b>Horsepower @ RPM :</b> 152 hp @ 6,000 rpm<br/><b>Torque @ RPM (lb-ft) :</b> 146 lb.-ft. @ 4,250 rpm<br/><b>Engine Block :</b> Aluminum<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 6,500 rpm<br/><b>Fuel System :</b> MPI<br/><b>Emissions :</b> Fed: Tier 2 bin 5<br/><b>Recommended Fuel :</b> Regular Unleaded, 87 octane min.<br/><b>Radiator Core Size (mm) :</b> 700 x 409 x 16 mm<br/><b>Engine Oil Type :</b> 5W-20<br/><b>Engine Oil Capacity (L/qt.) :</b> 4.0 L / 4.2 qt.",6.5,9.0,"Feel Your Pulse Race
The adrenalin rush is inevitable.

From its rally-inspired design, to its rigid unibody construction and sport-tuned suspension, the aggressively styled 2010 Lancer sports sedan is agile enough to hit the highway or head-off the beaten path. 

Standard Active Stability Control means you’re always in charge around curves while Macpherson struts up front, and independent links in back, ensure you’re always headed in the right direction.

Witness the perfect blend of performance and efficiency in the powerfully smooth 152-horsepower 2.0 litre DOHC MIVEC engine. Take it up a notch and experience the exhilarating power of the GTS’ 2.4-litre, 168 horsepower engine. 

With a manual transmission, this powerful engine delivers peak performance in a fuel-efficient package, consuming just 7.3 litres/100km on the highway.

Reinvent the way you drive with the available Sportronic CVT (Continuously Variable Transmission). Want the convenience of an automatic and the control of a manual transmission? It’s your call with the Sportronic CVT. 

Ramp-up your experience with the available Rockford Fosgate performance audio system. With 710 watts of power, this cutting-edge sound system keeps perfect pace with the 2010 Lancer sports sedan.",,,76,,21898,,<b>Front :</b> MacPherson Strut<br/><b>Front Stabilizer Bar Diameter :</b> 20 mm<br/><b>Rear :</b> Multi-link<br/><b>Rear Stabilizer Bar Diameter :</b> 18 mm,SE,46
